record_id	probe_id	probe_timestamp	server_timestamp	temp_rtc	temp_bmp	press_bmp	temp_htu	hum_htu	temp_ds18b20	rssi	charge	vacc	spc	sta0
66816	7	2021-09-17 14:18:00	2021-09-17 14:19:23	19,0	19,520000457763672	739,4000244140625	18,100000381469727	72,2699966430664	16,93000030517578	-109	112	4,400000095367432	1,0099999904632568	
66813	7	2021-09-17 14:18:00	2021-09-17 14:19:16	19,0	19,690000534057617	739,5	18,100000381469727	72,31999969482422	17,0	-110	112	4,400000095367432	1,2000000476837158	
66814	7	2021-09-17 14:18:00	2021-09-17 14:19:18	19,0	19,530000686645508	739,2999877929688	18,100000381469727	72,30000305175781	16,93000030517578	-110	112	4,400000095367432	1,1299999952316284	
66815	7	2021-09-17 14:18:00	2021-09-17 14:19:20	19,0	19,520000457763672	739,2999877929688	18,06999969482422	72,29000091552734	16,93000030517578	-110	112	4,400000095367432	1,1200000047683716	
66817	7	2021-09-17 14:18:00	2021-09-17 14:19:25	19,0	19,520000457763672	739,2999877929688	18,1299991607666	72,2300033569336	16,93000030517578	-109	112	4,400000095367432	1,0700000524520874	
66837	7	2021-09-17 14:33:00	2021-09-17 14:34:25	19,0	19,3700008392334	739,0999755859375	17,959999084472656	71,12000274658203	16,8700008392334	-109	112	4,400000095367432	1,0800000429153442	
66833	7	2021-09-17 14:33:00	2021-09-17 14:34:16	19,0	19,520000457763672	739,2999877929688	17,950000762939453	71,20999908447266	16,93000030517578	-110	112	4,400000095367432	1,1299999952316284	
66834	7	2021-09-17 14:33:00	2021-09-17 14:34:18	19,0	19,3700008392334	739,0999755859375	17,950000762939453	71,16999816894531	16,8700008392334	-109	112	4,400000095367432	1,1200000047683716	
66835	7	2021-09-17 14:33:00	2021-09-17 14:34:20	19,0	19,3700008392334	739,0999755859375	17,950000762939453	71,16000366210938	16,8700008392334	-108	112	4,400000095367432	1,0299999713897705	
66836	7	2021-09-17 14:33:00	2021-09-17 14:34:23	19,0	19,3700008392334	739,0999755859375	17,940000534057617	71,13999938964844	16,8700008392334	-108	112	4,400000095367432	1,1200000047683716	
66855	7	2021-09-17 14:48:00	2021-09-17 14:49:20	18,75	19,239999771118164	739,0999755859375	17,809999465942383	71,2699966430664	16,809999465942383	-110	112	4,400000095367432	1,059999942779541	
66854	7	2021-09-17 14:48:00	2021-09-17 14:49:18	18,75	19,229999542236328	739,0	17,799999237060547	71,2699966430664	16,809999465942383	-110	112	4,400000095367432	1,100000023841858	
66856	7	2021-09-17 14:48:00	2021-09-17 14:49:23	18,75	19,239999771118164	739,0	17,84000015258789	71,23999786376953	16,809999465942383	-110	112	4,400000095367432	0,9100000262260437	
66857	7	2021-09-17 14:48:00	2021-09-17 14:49:25	18,75	19,229999542236328	739,0	17,829999923706055	71,20999908447266	16,809999465942383	-110	112	4,400000095367432	1,0499999523162842	
66853	7	2021-09-17 14:48:00	2021-09-17 14:49:16	18,75	19,3700008392334	739,0999755859375	17,799999237060547	71,30999755859375	16,8700008392334	-110	112	4,400000095367432	1,1200000047683716	
66874	7	2021-09-17 15:03:00	2021-09-17 15:04:18	18,75	19,079999923706055	738,7999877929688	17,690000534057617	70,66999816894531	16,809999465942383	-108	112	4,400000095367432	1,1100000143051147	
66876	7	2021-09-17 15:03:00	2021-09-17 15:04:23	18,75	19,100000381469727	738,7999877929688	17,690000534057617	70,62000274658203	16,809999465942383	-109	112	4,400000095367432	0,9900000095367432	
66873	7	2021-09-17 15:03:00	2021-09-17 15:04:16	18,75	19,229999542236328	739,0	17,65999984741211	70,69000244140625	16,809999465942383	-108	112	4,400000095367432	1,1200000047683716	
66877	7	2021-09-17 15:03:00	2021-09-17 15:04:25	18,75	19,100000381469727	738,7999877929688	17,68000030517578	70,61000061035156	16,809999465942383	-109	112	4,400000095367432	1,090000033378601	
66875	7	2021-09-17 15:03:00	2021-09-17 15:04:20	18,75	19,09000015258789	738,9000244140625	17,68000030517578	70,6500015258789	16,809999465942383	-109	112	4,400000095367432	0,9900000095367432	
66894	7	2021-09-17 15:18:00	2021-09-17 15:19:18	18,5	18,959999084472656	738,7000122070312	17,549999237060547	70,69999694824219	16,75	-109	112	4,400000095367432	0,9700000286102295	
66893	7	2021-09-17 15:18:00	2021-09-17 15:19:16	18,5	19,09000015258789	738,7999877929688	17,540000915527344	70,7300033569336	16,809999465942383	-109	112	4,400000095367432	1,1299999952316284	
66895	7	2021-09-17 15:18:00	2021-09-17 15:19:20	18,5	18,979999542236328	738,7000122070312	17,540000915527344	70,66999816894531	16,75	-108	112	4,400000095367432	1,0099999904632568	
66896	7	2021-09-17 15:18:00	2021-09-17 15:19:23	18,5	18,959999084472656	738,7000122070312	17,56999969482422	70,66000366210938	16,75	-109	112	4,400000095367432	1,100000023841858	
66897	7	2021-09-17 15:18:00	2021-09-17 15:19:25	18,5	18,979999542236328	738,7000122070312	17,56999969482422	70,66000366210938	16,75	-108	112	4,400000095367432	0,8600000143051147	
66913	7	2021-09-17 15:33:00	2021-09-17 15:34:16	18,5	18,979999542236328	738,7000122070312	17,440000534057617	69,45999908447266	16,75	-110	112	4,400000095367432	1,0099999904632568	
66914	7	2021-09-17 15:33:00	2021-09-17 15:34:18	18,25	18,84000015258789	738,5	17,450000762939453	69,45999908447266	16,68000030517578	-109	112	4,400000095367432	1,100000023841858	
66915	7	2021-09-17 15:33:00	2021-09-17 15:34:20	18,25	18,84000015258789	738,5999755859375	17,450000762939453	69,43000030517578	16,68000030517578	-110	112	4,400000095367432	1,0499999523162842	
66916	7	2021-09-17 15:33:00	2021-09-17 15:34:23	18,25	18,84000015258789	738,5	17,440000534057617	69,44000244140625	16,68000030517578	-109	112	4,400000095367432	0,9900000095367432	
66917	7	2021-09-17 15:33:00	2021-09-17 15:34:25	18,25	18,850000381469727	738,5999755859375	17,43000030517578	69,41000366210938	16,68000030517578	-109	112	4,400000095367432	1,0499999523162842	
66936	7	2021-09-17 15:48:00	2021-09-17 15:49:23	18,25	18,760000228881836	738,5	17,3700008392334	68,91000366210938	16,6200008392334	-108	112	4,400000095367432	0,9700000286102295	
66935	7	2021-09-17 15:48:00	2021-09-17 15:49:20	18,25	18,760000228881836	738,5	17,3700008392334	68,94000244140625	16,6200008392334	-109	112	4,400000095367432	1,0700000524520874	
66934	7	2021-09-17 15:48:00	2021-09-17 15:49:18	18,25	18,760000228881836	738,5	17,350000381469727	68,94999694824219	16,6200008392334	-110	112	4,400000095367432	1,0499999523162842	
66933	7	2021-09-17 15:48:00	2021-09-17 15:49:16	18,25	18,850000381469727	738,5999755859375	17,360000610351562	68,91999816894531	16,68000030517578	-108	112	4,400000095367432	0,9800000190734863	
66937	7	2021-09-17 15:48:00	2021-09-17 15:49:25	18,25	18,760000228881836	738,5	17,360000610351562	68,91999816894531	16,6200008392334	-110	112	4,400000095367432	0,9599999785423279	
66954	7	2021-09-17 16:03:00	2021-09-17 16:04:18	18,25	18,68000030517578	738,4000244140625	17,260000228881836	68,91999816894531	16,559999465942383	-109	112	4,400000095367432	0,5799999833106995	
66955	7	2021-09-17 16:03:00	2021-09-17 16:04:20	18,25	18,690000534057617	738,4000244140625	17,280000686645508	68,87999725341797	16,559999465942383	-109	112	4,400000095367432	0,5	
66956	7	2021-09-17 16:03:00	2021-09-17 16:04:23	18,25	18,690000534057617	738,4000244140625	17,290000915527344	68,87000274658203	16,559999465942383	-108	112	4,400000095367432	0,5799999833106995	
66957	7	2021-09-17 16:03:00	2021-09-17 16:04:25	18,25	18,690000534057617	738,4000244140625	17,299999237060547	68,87999725341797	16,559999465942383	-108	112	4,400000095367432	0,5199999809265137	
66953	7	2021-09-17 16:03:00	2021-09-17 16:04:16	18,25	18,770000457763672	738,5	17,290000915527344	68,87999725341797	16,6200008392334	-109	112	4,400000095367432	0,9800000190734863	
66977	7	2021-09-17 16:18:00	2021-09-17 16:19:25	18,25	18,6200008392334	738,4000244140625	17,219999313354492	69,30000305175781	16,5	-109	112	4,400000095367432	0,8700000047683716	
66974	7	2021-09-17 16:18:00	2021-09-17 16:19:18	18,25	18,610000610351562	738,2999877929688	17,209999084472656	69,26000213623047	16,5	-110	112	4,400000095367432	1,090000033378601	
66976	7	2021-09-17 16:18:00	2021-09-17 16:19:23	18,25	18,6200008392334	738,4000244140625	17,209999084472656	69,29000091552734	16,5	-110	112	4,400000095367432	1,0700000524520874	
66973	7	2021-09-17 16:18:00	2021-09-17 16:19:16	18,25	18,690000534057617	738,4000244140625	17,229999542236328	69,30000305175781	16,559999465942383	-110	112	4,400000095367432	0,9800000190734863	
66975	7	2021-09-17 16:18:00	2021-09-17 16:19:20	18,25	18,6200008392334	738,4000244140625	17,219999313354492	69,27999877929688	16,5	-109	112	4,400000095367432	0,550000011920929	
66995	7	2021-09-17 16:33:00	2021-09-17 16:34:20	18,0	18,559999465942383	738,5	17,170000076293945	70,94000244140625	16,43000030517578	-108	112	4,400000095367432	1,090000033378601	
66993	7	2021-09-17 16:33:00	2021-09-17 16:34:16	18,0	18,6200008392334	738,2999877929688	17,15999984741211	71,04000091552734	16,559999465942383	-108	112	4,400000095367432	1,1200000047683716	
66994	7	2021-09-17 16:33:00	2021-09-17 16:34:18	18,0	18,56999969482422	738,5	17,170000076293945	70,9800033569336	16,43000030517578	-108	112	4,400000095367432	1,0399999618530273	
66996	7	2021-09-17 16:33:00	2021-09-17 16:34:23	18,0	18,559999465942383	738,5	17,170000076293945	71,0	16,43000030517578	-108	112	4,400000095367432	1,1100000143051147	
66997	7	2021-09-17 16:33:00	2021-09-17 16:34:25	18,0	18,56999969482422	738,5	17,200000762939453	70,9800033569336	16,5	-109	112	4,400000095367432	1,059999942779541	
67014	7	2021-09-17 16:48:00	2021-09-17 16:49:18	18,0	18,489999771118164	738,5999755859375	17,1299991607666	71,26000213623047	16,43000030517578	-109	112	4,400000095367432	1,100000023841858	
67015	7	2021-09-17 16:48:00	2021-09-17 16:49:20	18,0	18,489999771118164	738,5999755859375	17,1200008392334	71,36000061035156	16,43000030517578	-109	112	4,400000095367432	1,0	
67016	7	2021-09-17 16:48:00	2021-09-17 16:49:23	18,0	18,479999542236328	738,5999755859375	17,139999389648438	71,36000061035156	16,43000030517578	-108	112	4,400000095367432	1,100000023841858	
67017	7	2021-09-17 16:48:00	2021-09-17 16:49:25	18,0	18,5	738,7000122070312	17,1200008392334	71,36000061035156	16,43000030517578	-109	112	4,400000095367432	0,9800000190734863	
67013	7	2021-09-17 16:48:00	2021-09-17 16:49:16	18,0	18,56999969482422	738,5	17,079999923706055	71,37000274658203	16,5	-109	112	4,400000095367432	1,1299999952316284	
67033	7	2021-09-17 17:03:00	2021-09-17 17:04:16	18,0	18,479999542236328	738,7000122070312	17,010000228881836	69,70999908447266	16,43000030517578	-109	112	4,400000095367432	1,100000023841858	
67035	7	2021-09-17 17:03:00	2021-09-17 17:04:20	18,0	18,399999618530273	738,7000122070312	17,030000686645508	69,6500015258789	16,3700008392334	-108	112	4,400000095367432	0,9300000071525574	
67036	7	2021-09-17 17:03:00	2021-09-17 17:04:23	18,0	18,399999618530273	738,5999755859375	17,059999465942383	69,75	16,3700008392334	-108	112	4,400000095367432	0,550000011920929	
67037	7	2021-09-17 17:03:00	2021-09-17 17:04:25	18,0	18,399999618530273	738,5999755859375	17,020000457763672	69,69999694824219	16,3700008392334	-109	112	4,400000095367432	1,090000033378601	
67034	7	2021-09-17 17:03:00	2021-09-17 17:04:18	18,0	18,389999389648438	738,7000122070312	17,059999465942383	69,83000183105469	16,3700008392334	-108	112	4,400000095367432	1,100000023841858	
67054	7	2021-09-17 17:18:00	2021-09-17 17:19:18	17,75	18,290000915527344	738,7000122070312	16,93000030517578	69,72000122070312	16,309999465942383	-109	112	4,400000095367432	1,0299999713897705	
67055	7	2021-09-17 17:18:00	2021-09-17 17:19:20	17,75	18,290000915527344	738,7000122070312	16,959999084472656	69,62999725341797	16,309999465942383	-108	112	4,400000095367432	0,5199999809265137	
67056	7	2021-09-17 17:18:00	2021-09-17 17:19:23	17,75	18,290000915527344	738,7000122070312	16,920000076293945	69,72000122070312	16,309999465942383	-109	112	4,400000095367432	0,9700000286102295	
67057	7	2021-09-17 17:18:00	2021-09-17 17:19:25	17,75	18,290000915527344	738,7000122070312	16,969999313354492	69,73999786376953	16,309999465942383	-109	112	4,400000095367432	1,0399999618530273	
67053	7	2021-09-17 17:18:00	2021-09-17 17:19:16	17,75	18,399999618530273	738,7000122070312	16,950000762939453	69,72000122070312	16,3700008392334	-109	112	4,400000095367432	1,0	
67077	7	2021-09-17 17:33:00	2021-09-17 17:34:25	17,75	18,170000076293945	738,7999877929688	16,860000610351562	69,69000244140625	16,309999465942383	-108	112	4,400000095367432	0,4300000071525574	
67076	7	2021-09-17 17:33:00	2021-09-17 17:34:23	17,75	18,18000030517578	738,9000244140625	16,829999923706055	69,69000244140625	16,309999465942383	-108	112	4,400000095367432	1,059999942779541	
67075	7	2021-09-17 17:33:00	2021-09-17 17:34:20	17,75	18,18000030517578	738,7999877929688	16,84000015258789	69,75	16,309999465942383	-109	112	4,400000095367432	1,090000033378601	
67074	7	2021-09-17 17:33:00	2021-09-17 17:34:18	17,75	18,170000076293945	738,7999877929688	16,809999465942383	69,75	16,309999465942383	-109	112	4,400000095367432	1,0399999618530273	
67073	7	2021-09-17 17:33:00	2021-09-17 17:34:16	17,75	18,290000915527344	738,7000122070312	16,850000381469727	69,72000122070312	16,309999465942383	-109	112	4,400000095367432	1,0499999523162842	
67097	7	2021-09-17 17:48:00	2021-09-17 17:49:25	17,5	18,079999923706055	739,0	16,709999084472656	69,81999969482422	16,25	-108	112	4,400000095367432	0,3199999928474426	
67096	7	2021-09-17 17:48:00	2021-09-17 17:49:23	17,5	18,06999969482422	739,0	16,709999084472656	69,79000091552734	16,25	-109	112	4,400000095367432	0,8999999761581421	
67095	7	2021-09-17 17:48:00	2021-09-17 17:49:20	17,5	18,079999923706055	739,0	16,709999084472656	69,7699966430664	16,25	-109	112	4,400000095367432	0,9800000190734863	
67094	7	2021-09-17 17:48:00	2021-09-17 17:49:18	17,5	18,079999923706055	739,0	16,690000534057617	69,81999969482422	16,25	-109	112	4,400000095367432	1,090000033378601	
67093	7	2021-09-17 17:48:00	2021-09-17 17:49:16	17,5	18,18000030517578	738,7999877929688	16,690000534057617	69,81999969482422	16,25	-109	112	4,400000095367432	1,0199999809265137	
67113	7	2021-09-17 18:03:00	2021-09-17 18:04:16	17,5	18,079999923706055	739,0	16,610000610351562	70,58999633789062	16,25	-109	112	4,400000095367432	1,100000023841858	
67115	7	2021-09-17 18:03:00	2021-09-17 18:04:20	17,5	18,0	738,5999755859375	16,610000610351562	70,55999755859375	16,18000030517578	-109	112	4,400000095367432	1,0700000524520874	
67116	7	2021-09-17 18:03:00	2021-09-17 18:04:23	17,5	18,0	738,5999755859375	16,610000610351562	70,55999755859375	16,18000030517578	-108	112	4,400000095367432	0,5899999737739563	
67117	7	2021-09-17 18:03:00	2021-09-17 18:04:25	17,5	18,0	738,5999755859375	16,6200008392334	70,58999633789062	16,18000030517578	-109	112	4,400000095367432	1,0700000524520874	
67114	7	2021-09-17 18:03:00	2021-09-17 18:04:18	17,5	18,0	738,5999755859375	16,610000610351562	70,58999633789062	16,18000030517578	-109	112	4,400000095367432	0,6299999952316284	
67134	7	2021-09-17 18:18:00	2021-09-17 18:19:18	17,5	17,950000762939453	738,9000244140625	16,540000915527344	71,16999816894531	16,1200008392334	-109	87	4,039999961853027	1,440000057220459	
67133	7	2021-09-17 18:18:00	2021-09-17 18:19:16	17,5	18,010000228881836	738,5999755859375	16,549999237060547	71,16999816894531	16,18000030517578	-109	87	4,039999961853027	0,12999999523162842	
67135	7	2021-09-17 18:18:00	2021-09-17 18:19:20	17,5	17,950000762939453	738,9000244140625	16,540000915527344	71,18000030517578	16,1200008392334	-109	87	4,039999961853027	0,9900000095367432	
67136	7	2021-09-17 18:18:00	2021-09-17 18:19:23	17,5	17,950000762939453	738,9000244140625	16,540000915527344	71,16999816894531	16,1200008392334	-109	87	4,039999961853027	0,41999998688697815	
67137	7	2021-09-17 18:18:00	2021-09-17 18:19:25	17,5	17,950000762939453	738,9000244140625	16,559999465942383	71,16999816894531	16,1200008392334	-109	87	4,039999961853027	0,36000001430511475	
67156	7	2021-09-17 18:33:00	2021-09-17 18:34:23	17,5	17,8700008392334	739,0999755859375	16,459999084472656	71,26000213623047	16,1200008392334	-108	87	4,03000020980835	0,4399999976158142	
67155	7	2021-09-17 18:33:00	2021-09-17 18:34:20	17,5	17,8700008392334	739,0999755859375	16,479999542236328	71,27999877929688	16,1200008392334	-109	87	4,03000020980835	1,1299999952316284	
67154	7	2021-09-17 18:33:00	2021-09-17 18:34:18	17,5	17,8700008392334	739,0999755859375	16,459999084472656	71,2699966430664	16,1200008392334	-109	87	4,03000020980835	1,7699999809265137	
67153	7	2021-09-17 18:33:00	2021-09-17 18:34:16	17,5	17,950000762939453	738,9000244140625	16,479999542236328	71,2699966430664	16,18000030517578	-108	87	4,03000020980835	0,23999999463558197	
67157	7	2021-09-17 18:33:00	2021-09-17 18:34:25	17,5	17,8700008392334	739,0999755859375	16,469999313354492	71,25	16,1200008392334	-109	87	4,03000020980835	0,28999999165534973	
67171	7	2021-09-17 18:48:00	2021-09-17 18:49:18	17,25	17,780000686645508	739,0	16,3799991607666	71,80999755859375	16,059999465942383	-108	87	4,019999980926514	1,8200000524520874	
67172	7	2021-09-17 18:48:00	2021-09-17 18:49:20	17,25	17,780000686645508	739,0999755859375	16,34000015258789	71,80999755859375	16,059999465942383	-108	87	4,019999980926514	1,0099999904632568	
67173	7	2021-09-17 18:48:00	2021-09-17 18:49:23	17,25	17,780000686645508	739,0999755859375	16,3700008392334	71,80000305175781	16,059999465942383	-109	87	4,019999980926514	0,6299999952316284	
67174	7	2021-09-17 18:48:00	2021-09-17 18:49:25	17,25	17,790000915527344	739,0999755859375	16,360000610351562	71,80000305175781	16,059999465942383	-109	87	4,019999980926514	0,3799999952316284	
67170	7	2021-09-17 18:48:00	2021-09-17 18:49:16	17,25	17,860000610351562	739,0	16,360000610351562	71,79000091552734	16,1200008392334	-108	87	4,03000020980835	0,4699999988079071	
67194	7	2021-09-17 19:03:00	2021-09-17 19:04:25	17,25	17,690000534057617	739,0999755859375	16,270000457763672	72,0999984741211	16,0	-107	87	4,019999980926514	0,36000001430511475	
67191	7	2021-09-17 19:03:00	2021-09-17 19:04:18	17,25	17,690000534057617	739,0999755859375	16,270000457763672	72,11000061035156	16,0	-108	87	4,019999980926514	1,9900000095367432	
67193	7	2021-09-17 19:03:00	2021-09-17 19:04:23	17,25	17,690000534057617	739,0999755859375	16,270000457763672	72,12999725341797	16,0	-107	87	4,019999980926514	0,30000001192092896	
67190	7	2021-09-17 19:03:00	2021-09-17 19:04:16	17,25	17,790000915527344	739,0999755859375	16,280000686645508	72,11000061035156	16,059999465942383	-108	87	4,019999980926514	0,41999998688697815	
67192	7	2021-09-17 19:03:00	2021-09-17 19:04:20	17,25	17,690000534057617	739,0999755859375	16,270000457763672	72,11000061035156	16,0	-107	87	4,019999980926514	1,0199999809265137	
67212	7	2021-09-17 19:18:00	2021-09-17 19:19:20	17,0	17,540000915527344	738,9000244140625	16,149999618530273	73,29000091552734	16,0	-108	87	4,019999980926514	2,0999999046325684	
67210	7	2021-09-17 19:18:00	2021-09-17 19:19:16	17,0	17,690000534057617	739,0999755859375	16,18000030517578	73,31999969482422	16,0	-108	87	4,019999980926514	1,1100000143051147	
67211	7	2021-09-17 19:18:00	2021-09-17 19:19:18	17,0	17,540000915527344	738,9000244140625	16,18000030517578	73,29000091552734	16,0	-107	87	4,019999980926514	0,1599999964237213	
67213	7	2021-09-17 19:18:00	2021-09-17 19:19:23	17,0	17,530000686645508	738,7999877929688	16,190000534057617	73,31999969482422	15,930000305175781	-108	87	4,010000228881836	1,100000023841858	
67214	7	2021-09-17 19:18:00	2021-09-17 19:19:25	17,0	17,540000915527344	738,9000244140625	16,190000534057617	73,29000091552734	16,0	-108	87	4,010000228881836	1,0299999713897705	
67231	7	2021-09-17 19:33:00	2021-09-17 19:34:18	17,0	17,3700008392334	738,7000122070312	15,960000038146973	74,87000274658203	15,930000305175781	-108	87	4,010000228881836	1,0499999523162842	
67232	7	2021-09-17 19:33:00	2021-09-17 19:34:20	17,0	17,3700008392334	738,7000122070312	15,989999771118164	74,87999725341797	15,930000305175781	-108	87	4,010000228881836	2,549999952316284	
67233	7	2021-09-17 19:33:00	2021-09-17 19:34:23	17,0	17,3700008392334	738,7000122070312	15,989999771118164	74,9000015258789	15,930000305175781	-108	87	4,010000228881836	1,9900000095367432	
67234	7	2021-09-17 19:33:00	2021-09-17 19:34:25	17,0	17,3700008392334	738,7000122070312	16,020000457763672	74,91000366210938	15,930000305175781	-108	87	4,010000228881836	1,4700000286102295	
67230	7	2021-09-17 19:33:00	2021-09-17 19:34:16	17,0	17,530000686645508	738,9000244140625	15,989999771118164	74,87000274658203	16,0	-108	87	4,010000228881836	1,1799999475479126	
67250	7	2021-09-17 19:48:00	2021-09-17 19:49:16	16,75	17,3700008392334	738,7000122070312	15,829999923706055	75,73999786376953	15,930000305175781	-107	87	4,010000228881836	1,1799999475479126	
67252	7	2021-09-17 19:48:00	2021-09-17 19:49:20	16,75	17,200000762939453	738,5	15,8100004196167	75,7699966430664	15,869999885559082	-108	87	4,0	0,23999999463558197	
67253	7	2021-09-17 19:48:00	2021-09-17 19:49:23	16,75	17,200000762939453	738,4000244140625	15,8100004196167	75,80000305175781	15,869999885559082	-107	87	4,0	2,1600000858306885	
67254	7	2021-09-17 19:48:00	2021-09-17 19:49:25	16,75	17,200000762939453	738,5	15,84000015258789	75,80999755859375	15,869999885559082	-107	87	4,0	1,9900000095367432	
67251	7	2021-09-17 19:48:00	2021-09-17 19:49:18	16,75	17,200000762939453	738,5	15,8100004196167	75,76000213623047	15,869999885559082	-108	87	4,010000228881836	1,190000057220459	
67271	7	2021-09-17 20:03:00	2021-09-17 20:04:18	16,5	17,059999465942383	738,2999877929688	15,65999984741211	76,7300033569336	15,8100004196167	-109	87	4,0	1,1299999952316284	
67272	7	2021-09-17 20:03:00	2021-09-17 20:04:20	16,5	17,040000915527344	738,2999877929688	15,65999984741211	76,7300033569336	15,8100004196167	-108	87	4,0	0,4000000059604645	
67273	7	2021-09-17 20:03:00	2021-09-17 20:04:23	16,5	17,059999465942383	738,2999877929688	15,65999984741211	76,69000244140625	15,8100004196167	-109	87	4,0	2,549999952316284	
67274	7	2021-09-17 20:03:00	2021-09-17 20:04:25	16,5	17,06999969482422	738,2999877929688	15,6899995803833	76,69000244140625	15,869999885559082	-108	87	4,0	2,0899999141693115	
67270	7	2021-09-17 20:03:00	2021-09-17 20:04:16	16,5	17,200000762939453	738,5	15,65999984741211	76,75	15,869999885559082	-109	87	4,0	1,2200000286102295	
67294	7	2021-09-17 20:18:00	2021-09-17 20:19:25	16,5	16,920000076293945	738,2999877929688	15,539999961853027	77,63999938964844	15,8100004196167	-108	87	3,990000009536743	2,3299999237060547	
67293	7	2021-09-17 20:18:00	2021-09-17 20:19:23	16,5	16,920000076293945	738,2999877929688	15,550000190734863	77,5999984741211	15,8100004196167	-108	87	3,990000009536743	0,3199999928474426	
67292	7	2021-09-17 20:18:00	2021-09-17 20:19:20	16,5	16,90999984741211	738,2999877929688	15,529999732971191	77,58999633789062	15,8100004196167	-109	87	3,990000009536743	1,059999942779541	
67291	7	2021-09-17 20:18:00	2021-09-17 20:19:18	16,5	16,920000076293945	738,2999877929688	15,520000457763672	77,56999969482422	15,8100004196167	-109	87	4,0	1,1200000047683716	
67290	7	2021-09-17 20:18:00	2021-09-17 20:19:16	16,5	17,059999465942383	738,4000244140625	15,539999961853027	77,56999969482422	15,869999885559082	-109	87	4,0	1,2300000190734863	
67313	7	2021-09-17 20:33:00	2021-09-17 20:34:25	16,25	16,770000457763672	738,0999755859375	15,399999618530273	78,05000305175781	15,75	-109	87	3,990000009536743	2,5399999618530273	
67312	7	2021-09-17 20:33:00	2021-09-17 20:34:23	16,25	16,780000686645508	738,2000122070312	15,40999984741211	78,04000091552734	15,75	-108	87	3,990000009536743	0,2199999988079071	
67311	7	2021-09-17 20:33:00	2021-09-17 20:34:20	16,25	16,780000686645508	738,0999755859375	15,40999984741211	78,02999877929688	15,75	-109	87	3,990000009536743	1,0700000524520874	
67310	7	2021-09-17 20:33:00	2021-09-17 20:34:18	16,25	16,780000686645508	738,2000122070312	15,40999984741211	78,02999877929688	15,75	-109	87	3,990000009536743	1,190000057220459	
67309	7	2021-09-17 20:33:00	2021-09-17 20:34:16	16,25	16,90999984741211	738,2999877929688	15,390000343322754	78,05999755859375	15,8100004196167	-108	87	3,990000009536743	1,2200000286102295	
67329	7	2021-09-17 20:48:00	2021-09-17 20:49:16	16,25	16,780000686645508	738,0999755859375	15,289999961853027	78,5199966430664	15,75	-107	87	4,0	1,2300000190734863	
67331	7	2021-09-17 20:48:00	2021-09-17 20:49:20	16,25	16,639999389648438	738,0999755859375	15,260000228881836	78,5	15,680000305175781	-107	87	4,0	1,1399999856948853	
67332	7	2021-09-17 20:48:00	2021-09-17 20:49:23	16,25	16,65999984741211	738,0999755859375	15,300000190734863	78,5	15,680000305175781	-107	87	4,0	0,4300000071525574	
67333	7	2021-09-17 20:48:00	2021-09-17 20:49:25	16,25	16,6200008392334	738,0999755859375	15,289999961853027	78,4800033569336	15,680000305175781	-107	87	4,0	0,11999999731779099	
67330	7	2021-09-17 20:48:00	2021-09-17 20:49:18	16,25	16,639999389648438	738,0999755859375	15,279999732971191	78,51000213623047	15,680000305175781	-107	87	4,0	1,190000057220459	
67352	7	2021-09-17 21:03:00	2021-09-17 21:04:23	16,0	16,510000228881836	738,5	15,170000076293945	78,94000244140625	15,619999885559082	-107	87	3,9800000190734863	1,0700000524520874	
67349	7	2021-09-17 21:03:00	2021-09-17 21:04:16	16,0	16,639999389648438	738,0999755859375	15,15999984741211	78,93000030517578	15,680000305175781	-106	87	3,990000009536743	1,2400000095367432	
67350	7	2021-09-17 21:03:00	2021-09-17 21:04:18	16,0	16,510000228881836	738,5	15,15999984741211	78,93000030517578	15,619999885559082	-106	87	3,990000009536743	1,1299999952316284	
67351	7	2021-09-17 21:03:00	2021-09-17 21:04:20	16,0	16,5	738,4000244140625	15,149999618530273	78,94000244140625	15,619999885559082	-107	87	3,9800000190734863	1,190000057220459	
67353	7	2021-09-17 21:03:00	2021-09-17 21:04:25	16,0	16,510000228881836	738,5	15,15999984741211	78,95999908447266	15,619999885559082	-107	87	3,9800000190734863	0,38999998569488525	
67373	7	2021-09-17 21:18:00	2021-09-17 21:19:25	16,0	16,399999618530273	738,7999877929688	15,0600004196167	79,51000213623047	15,5600004196167	-106	87	3,990000009536743	0,4399999976158142	
67369	7	2021-09-17 21:18:00	2021-09-17 21:19:16	16,0	16,5	738,5	15,039999961853027	79,51000213623047	15,619999885559082	-105	87	3,990000009536743	1,2400000095367432	
67370	7	2021-09-17 21:18:00	2021-09-17 21:19:18	16,0	16,389999389648438	738,7999877929688	15,039999961853027	79,48999786376953	15,5600004196167	-105	87	3,990000009536743	1,1799999475479126	
67371	7	2021-09-17 21:18:00	2021-09-17 21:19:20	16,0	16,399999618530273	738,7999877929688	15,039999961853027	79,5	15,5600004196167	-106	87	3,990000009536743	1,1699999570846558	
67372	7	2021-09-17 21:18:00	2021-09-17 21:19:23	16,0	16,399999618530273	738,7999877929688	15,050000190734863	79,51000213623047	15,5600004196167	-106	87	3,990000009536743	1,0700000524520874	
67393	7	2021-09-17 21:33:00	2021-09-17 21:34:25	15,75	16,260000228881836	738,9000244140625	14,9399995803833	80,08000183105469	15,5600004196167	-105	93	4,050000190734863	1,0700000524520874	
